CodePoint String PositionChange
00065202 ﺲﺲDD >3725943a3725961
00065202 ﺲﺲDD <3725967,3725970d3725970
00065203 BﺳB <2074599,2074602d2074598
00065203 BﺳB >2074604a2074602
00065203 DﺳD <3674575,3674578d3674574
00065203 DﺳD >3674580a3674578
00065203 ﺳﺳ >3725924a3725927
00065203 ﺳﺳ <3725947,3725950d3725966
00065203 ﺳﺳB >3725929a3725936
00065203 ﺳﺳB <3725952,3725955d3725967
00065203 ﺳﺳBB >3725934a3725945
00065203 ﺳﺳBB <3725957,3725960d3725968
00065203 ﺳﺳD >3725939a3725954
00065203 ﺳﺳD <3725962,3725965d3725969
00065203 ﺳﺳDD >3725944a3725963
00065203 ﺳﺳDD <3725967,3725970d3725970
00065204 BﺴB <2074599,2074602d2074598
00065204 BﺴB >2074605a2074604
00065204 DﺴD <3674575,3674578d3674574
00065204 DﺴD >3674581a3674580
00065204 ﺴﺴ >3725925a3725929
00065204 ﺴﺴ <3725947,3725950d3725966
00065204 ﺴﺴB >3725930a3725938
00065204 ﺴﺴB <3725952,3725955d3725967
00065204 ﺴﺴBB >3725935a3725947
00065204 ﺴﺴBB <3725957,3725960d3725968
00065204 ﺴﺴD >3725940a3725956
00065204 ﺴﺴD <3725962,3725965d3725969
00065204 ﺴﺴDD >3725945a3725965
00065204 ﺴﺴDD <3725967,3725970d3725970
00065205 ﺵﺵ >3725972a3725973
00065205 ﺵﺵ <3725997,3726000d3726016
00065205 ﺵﺵB >3725977a3725982
00065205 ﺵﺵB <3726002,3726005d3726017
00065205 ﺵﺵBB >3725982a3725991
00065205 ﺵﺵBB <3726007,3726010d3726018
00065205 ﺵﺵD >3725987a3726000
00065205 ﺵﺵD <3726012,3726015d3726019
00065205 ﺵﺵDD >3725992a3726009
00065205 ﺵﺵDD <3726017,3726020d3726020
00065206 BﺶB <2074609,2074612d2074608
00065206 BﺶB >2074613a2074610
00065206 DﺶD <3674585,3674588d3674584
00065206 DﺶD >3674589a3674586
00065206 ﺶﺶ >3725973a3725975
00065206 ﺶﺶ <3725997,3726000d3726016
00065206 ﺶﺶB >3725978a3725984
00065206 ﺶﺶB <3726002,3726005d3726017
00065206 ﺶﺶBB >3725983a3725993
00065206 ﺶﺶBB <3726007,3726010d3726018
00065206 ﺶﺶD >3725988a3726002
00065206 ﺶﺶD <3726012,3726015d3726019
00065206 ﺶﺶDD >3725993a3726011
00065206 ﺶﺶDD <3726017,3726020d3726020
00065207 BﺷB <2074609,2074612d2074608
00065207 BﺷB >2074614a2074612
00065207 DﺷD <3674585,3674588d3674584
00065207 DﺷD >3674590a3674588
00065207 ﺷﺷ >3725974a3725977
00065207 ﺷﺷ <3725997,3726000d3726016
00065207 ﺷﺷB >3725979a3725986
00065207 ﺷﺷB <3726002,3726005d3726017
00065207 ﺷﺷBB >3725984a3725995
00065207 ﺷﺷBB <3726007,3726010d3726018
00065207 ﺷﺷD >3725989a3726004
00065207 ﺷﺷD <3726012,3726015d3726019
00065207 ﺷﺷDD >3725994a3726013
00065207 ﺷﺷDD <3726017,3726020d3726020
00065208 BﺸB <2074609,2074612d2074608
00065208 BﺸB >2074615a2074614
00065208 DﺸD <3674585,3674588d3674584
00065208 DﺸD >3674591a3674590
00065208 ﺸﺸ >3725975a3725979
00065208 ﺸﺸ <3725997,3726000d3726016
00065208 ﺸﺸB >3725980a3725988
00065208 ﺸﺸB <3726002,3726005d3726017
00065208 ﺸﺸBB >3725985a3725997
00065208 ﺸﺸBB <3726007,3726010d3726018
00065208 ﺸﺸD >3725990a3726006
00065208 ﺸﺸD <3726012,3726015d3726019
00065208 ﺸﺸDD >3725995a3726015
00065208 ﺸﺸDD <3726017,3726020d3726020
00065209 ﺹﺹ >3726022a3726023
00065209 ﺹﺹ <3726047,3726050d3726066
00065209 ﺹﺹB >3726027a3726032
00065209 ﺹﺹB <3726052,3726055d3726067
00065209 ﺹﺹBB >3726032a3726041
00065209 ﺹﺹBB <3726057,3726060d3726068
00065209 ﺹﺹD >3726037a3726050
00065209 ﺹﺹD <3726062,3726065d3726069
00065209 ﺹﺹDD >3726042a3726059
00065209 ﺹﺹDD <3726067,3726070d3726070
00065210 BﺺB <2074619,2074622d2074618
00065210 BﺺB >2074623a2074620
00065210 DﺺD <3674595,3674598d3674594
00065210 DﺺD >3674599a3674596
00065210 ﺺﺺ >3726023a3726025
00065210 ﺺﺺ <3726047,3726050d3726066
00065210 ﺺﺺB >3726028a3726034
00065210 ﺺﺺB <3726052,3726055d3726067
00065210 ﺺﺺBB >3726033a3726043
00065210 ﺺﺺBB <3726057,3726060d3726068
00065210 ﺺﺺD >3726038a3726052
00065210 ﺺﺺD <3726062,3726065d3726069
00065210 ﺺﺺDD >3726043a3726061
00065210 ﺺﺺDD <3726067,3726070d3726070
00065211 BﺻB <2074619,2074622d2074618
00065211 BﺻB >2074624a2074622
00065211 DﺻD <3674595,3674598d3674594
00065211 DﺻD >3674600a3674598
00065211 ﺻﺻ >3726024a3726027
00065211 ﺻﺻ <3726047,3726050d3726066
00065211 ﺻﺻB >3726029a3726036
00065211 ﺻﺻB <3726052,3726055d3726067
00065211 ﺻﺻBB >3726034a3726045
00065211 ﺻﺻBB <3726057,3726060d3726068
00065211 ﺻﺻD >3726039a3726054
00065211 ﺻﺻD <3726062,3726065d3726069
00065211 ﺻﺻDD >3726044a3726063
00065211 ﺻﺻDD <3726067,3726070d3726070
00065212 BﺼB <2074619,2074622d2074618
00065212 BﺼB >2074625a2074624
00065212 DﺼD <3674595,3674598d3674594
00065212 DﺼD >3674601a3674600
00065212 ﺼﺼ >3726025a3726029
00065212 ﺼﺼ <3726047,3726050d3726066
00065212 ﺼﺼB >3726030a3726038
00065212 ﺼﺼB <3726052,3726055d3726067
00065212 ﺼﺼBB >3726035a3726047
00065212 ﺼﺼBB <3726057,3726060d3726068
00065212 ﺼﺼD >3726040a3726056
00065212 ﺼﺼD <3726062,3726065d3726069
00065212 ﺼﺼDD >3726045a3726065
00065212 ﺼﺼDD <3726067,3726070d3726070
00065213 ﺽﺽ >3726072a3726073
00065213 ﺽﺽ <3726097,3726100d3726116
00065213 ﺽﺽB >3726077a3726082
00065213 ﺽﺽB <3726102,3726105d3726117
00065213 ﺽﺽBB >3726082a3726091
00065213 ﺽﺽBB <3726107,3726110d3726118
00065213 ﺽﺽD >3726087a3726100
00065213 ﺽﺽD <3726112,3726115d3726119
00065213 ﺽﺽDD >3726092a3726109
00065213 ﺽﺽDD <3726117,3726120d3726120
00065214 BﺾB <2074629,2074632d2074628
00065214 BﺾB >2074633a2074630
00065214 DﺾD <3674605,3674608d3674604
00065214 DﺾD >3674609a3674606
00065214 ﺾﺾ >3726073a3726075
00065214 ﺾﺾ <3726097,3726100d3726116
00065214 ﺾﺾB >3726078a3726084
00065214 ﺾﺾB <3726102,3726105d3726117
00065214 ﺾﺾBB >3726083a3726093
00065214 ﺾﺾBB <3726107,3726110d3726118
00065214 ﺾﺾD >3726088a3726102
00065214 ﺾﺾD <3726112,3726115d3726119
00065214 ﺾﺾDD >3726093a3726111
00065214 ﺾﺾDD <3726117,3726120d3726120
00065215 BﺿB <2074629,2074632d2074628
00065215 BﺿB >2074634a2074632
00065215 DﺿD <3674605,3674608d3674604
00065215 DﺿD >3674610a3674608
00065215 ﺿﺿ >3726074a3726077
00065215 ﺿﺿ <3726097,3726100d3726116
00065215 ﺿﺿB >3726079a3726086
00065215 ﺿﺿB <3726102,3726105d3726117
00065215 ﺿﺿBB >3726084a3726095
00065215 ﺿﺿBB <3726107,3726110d3726118
00065215 ﺿﺿD >3726089a3726104
00065215 ﺿﺿD <3726112,3726115d3726119
00065215 ﺿﺿDD >3726094a3726113
00065215 ﺿﺿDD <3726117,3726120d3726120
00065216 BﻀB <2074629,2074632d2074628
00065216 BﻀB >2074635a2074634
00065216 DﻀD <3674605,3674608d3674604
00065216 DﻀD >3674611a3674610
00065216 ﻀﻀ >3726075a3726079
00065216 ﻀﻀ <3726097,3726100d3726116
00065216 ﻀﻀB >3726080a3726088
00065216 ﻀﻀB <3726102,3726105d3726117
00065216 ﻀﻀBB >3726085a3726097
00065216 ﻀﻀBB <3726107,3726110d3726118
00065216 ﻀﻀD >3726090a3726106
00065216 ﻀﻀD <3726112,3726115d3726119
00065216 ﻀﻀDD >3726095a3726115
00065216 ﻀﻀDD <3726117,3726120d3726120
00065217 ﻁﻁ >3726122a3726123
00065217 ﻁﻁ <3726147,3726150d3726166
00065217 ﻁﻁB >3726127a3726132
00065217 ﻁﻁB <3726152,3726155d3726167
00065217 ﻁﻁBB >3726132a3726141
00065217 ﻁﻁBB <3726157,3726160d3726168
00065217 ﻁﻁD >3726137a3726150
00065217 ﻁﻁD <3726162,3726165d3726169
00065217 ﻁﻁDD >3726142a3726159
00065217 ﻁﻁDD <3726167,3726170d3726170
00065218 BﻂB <2074639,2074642d2074638
00065218 BﻂB >2074643a2074640
00065218 DﻂD <3674615,3674618d3674614
00065218 DﻂD >3674619a3674616
00065218 ﻂﻂ >3726123a3726125
00065218 ﻂﻂ <3726147,3726150d3726166
00065218 ﻂﻂB >3726128a3726134
00065218 ﻂﻂB <3726152,3726155d3726167
00065218 ﻂﻂBB >3726133a3726143
00065218 ﻂﻂBB <3726157,3726160d3726168
00065218 ﻂﻂD >3726138a3726152
00065218 ﻂﻂD <3726162,3726165d3726169
00065218 ﻂﻂDD >3726143a3726161
00065218 ﻂﻂDD <3726167,3726170d3726170
00065219 BﻃB <2074639,2074642d2074638
00065219 BﻃB >2074644a2074642
00065219 DﻃD <3674615,3674618d3674614
00065219 DﻃD >3674620a3674618
00065219 ﻃﻃ >3726124a3726127
00065219 ﻃﻃ <3726147,3726150d3726166
00065219 ﻃﻃB >3726129a3726136
00065219 ﻃﻃB <3726152,3726155d3726167
00065219 ﻃﻃBB >3726134a3726145
00065219 ﻃﻃBB <3726157,3726160d3726168
00065219 ﻃﻃD >3726139a3726154
00065219 ﻃﻃD <3726162,3726165d3726169
00065219 ﻃﻃDD >3726144a3726163
00065219 ﻃﻃDD <3726167,3726170d3726170
00065220 BﻄB <2074639,2074642d2074638
00065220 BﻄB >2074645a2074644
00065220 DﻄD <3674615,3674618d3674614
00065220 DﻄD >3674621a3674620
00065220 ﻄﻄ >3726125a3726129
00065220 ﻄﻄ <3726147,3726150d3726166
00065220 ﻄﻄB >3726130a3726138
00065220 ﻄﻄB <3726152,3726155d3726167
00065220 ﻄﻄBB >3726135a3726147
00065220 ﻄﻄBB <3726157,3726160d3726168
00065220 ﻄﻄD >3726140a3726156
00065220 ﻄﻄD <3726162,3726165d3726169
00065220 ﻄﻄDD >3726145a3726165
00065220 ﻄﻄDD <3726167,3726170d3726170
00065221 ﻅﻅ >3726172a3726173
00065221 ﻅﻅ <3726197,3726200d3726216
00065221 ﻅﻅB >3726177a3726182
00065221 ﻅﻅB <3726202,3726205d3726217
00065221 ﻅﻅBB >3726182a3726191
00065221 ﻅﻅBB <3726207,3726210d3726218
00065221 ﻅﻅD >3726187a3726200
00065221 ﻅﻅD <3726212,3726215d3726219
00065221 ﻅﻅDD >3726192a3726209
00065221 ﻅﻅDD <3726217,3726220d3726220
00065222 BﻆB <2074649,2074652d2074648
00065222 BﻆB >2074653a2074650
00065222 DﻆD <3674625,3674628d3674624
00065222 DﻆD >3674629a3674626
00065222 ﻆﻆ >3726173a3726175
00065222 ﻆﻆ <3726197,3726200d3726216
00065222 ﻆﻆB >3726178a3726184
00065222 ﻆﻆB <3726202,3726205d3726217
00065222 ﻆﻆBB >3726183a3726193
00065222 ﻆﻆBB <3726207,3726210d3726218
00065222 ﻆﻆD >3726188a3726202
00065222 ﻆﻆD <3726212,3726215d3726219
00065222 ﻆﻆDD >3726193a3726211
00065222 ﻆﻆDD <3726217,3726220d3726220
00065223 BﻇB <2074649,2074652d2074648
00065223 BﻇB >2074654a2074652
00065223 DﻇD <3674625,3674628d3674624
00065223 DﻇD >3674630a3674628
00065223 ﻇﻇ >3726174a3726177
00065223 ﻇﻇ <3726197,3726200d3726216
00065223 ﻇﻇB >3726179a3726186
00065223 ﻇﻇB <3726202,3726205d3726217
00065223 ﻇﻇBB >3726184a3726195
00065223 ﻇﻇBB <3726207,3726210d3726218
00065223 ﻇﻇD >3726189a3726204
00065223 ﻇﻇD <3726212,3726215d3726219
00065223 ﻇﻇDD >3726194a3726213
00065223 ﻇﻇDD <3726217,3726220d3726220
00065224 BﻈB <2074649,2074652d2074648
00065224 BﻈB >2074655a2074654
00065224 DﻈD <3674625,3674628d3674624
00065224 DﻈD >3674631a3674630
00065224 ﻈﻈ >3726175a3726179
00065224 ﻈﻈ <3726197,3726200d3726216
00065224 ﻈﻈB >3726180a3726188
00065224 ﻈﻈB <3726202,3726205d3726217
00065224 ﻈﻈBB >3726185a3726197
00065224 ﻈﻈBB <3726207,3726210d3726218
00065224 ﻈﻈD >3726190a3726206
00065224 ﻈﻈD <3726212,3726215d3726219
00065224 ﻈﻈDD >3726195a3726215
00065224 ﻈﻈDD <3726217,3726220d3726220
00065225 ﻉﻉ >3726222a3726223
00065225 ﻉﻉ <3726247,3726250d3726266
00065225 ﻉﻉB >3726227a3726232
00065225 ﻉﻉB <3726252,3726255d3726267
00065225 ﻉﻉBB >3726232a3726241
00065225 ﻉﻉBB <3726257,3726260d3726268
00065225 ﻉﻉD >3726237a3726250
00065225 ﻉﻉD <3726262,3726265d3726269
00065225 ﻉﻉDD >3726242a3726259
00065225 ﻉﻉDD <3726267,3726270d3726270
00065226 BﻊB <2074659,2074662d2074658
00065226 BﻊB >2074663a2074660
00065226 DﻊD <3674635,3674638d3674634
00065226 DﻊD >3674639a3674636
00065226 ﻊﻊ >3726223a3726225
00065226 ﻊﻊ <3726247,3726250d3726266
00065226 ﻊﻊB >3726228a3726234
00065226 ﻊﻊB <3726252,3726255d3726267
00065226 ﻊﻊBB >3726233a3726243
00065226 ﻊﻊBB <3726257,3726260d3726268
00065226 ﻊﻊD >3726238a3726252
00065226 ﻊﻊD <3726262,3726265d3726269
00065226 ﻊﻊDD >3726243a3726261
00065226 ﻊﻊDD <3726267,3726270d3726270
00065227 BﻋB <2074659,2074662d2074658
00065227 BﻋB >2074664a2074662
00065227 DﻋD <3674635,3674638d3674634
00065227 DﻋD >3674640a3674638
00065227 ﻋﻋ >3726224a3726227
00065227 ﻋﻋ <3726247,3726250d3726266
00065227 ﻋﻋB >3726229a3726236
00065227 ﻋﻋB <3726252,3726255d3726267
00065227 ﻋﻋBB >3726234a3726245
00065227 ﻋﻋBB <3726257,3726260d3726268
00065227 ﻋﻋD >3726239a3726254
00065227 ﻋﻋD <3726262,3726265d3726269
00065227 ﻋﻋDD >3726244a3726263
00065227 ﻋﻋDD <3726267,3726270d3726270
00065228 BﻌB <2074659,2074662d2074658
00065228 BﻌB >2074665a2074664
00065228 DﻌD <3674635,3674638d3674634
00065228 DﻌD >3674641a3674640
00065228 ﻌﻌ >3726225a3726229
00065228 ﻌﻌ <3726247,3726250d3726266
00065228 ﻌﻌB >3726230a3726238
00065228 ﻌﻌB <3726252,3726255d3726267
00065228 ﻌﻌBB >3726235a3726247
00065228 ﻌﻌBB <3726257,3726260d3726268
00065228 ﻌﻌD >3726240a3726256
00065228 ﻌﻌD <3726262,3726265d3726269
00065228 ﻌﻌDD >3726245a3726265
00065228 ﻌﻌDD <3726267,3726270d3726270
00065229 ﻍﻍ >3726272a3726273
00065229 ﻍﻍ <3726297,3726300d3726316
00065229 ﻍﻍB >3726277a3726282
00065229 ﻍﻍB <3726302,3726305d3726317
00065229 ﻍﻍBB >3726282a3726291
00065229 ﻍﻍBB <3726307,3726310d3726318
00065229 ﻍﻍD >3726287a3726300
00065229 ﻍﻍD <3726312,3726315d3726319
00065229 ﻍﻍDD >3726292a3726309
00065229 ﻍﻍDD <3726317,3726320d3726320
00065230 BﻎB <2074669,2074672d2074668
00065230 BﻎB >2074673a2074670
00065230 DﻎD <3674645,3674648d3674644
00065230 DﻎD >3674649a3674646
00065230 ﻎﻎ >3726273a3726275
00065230 ﻎﻎ <3726297,3726300d3726316
00065230 ﻎﻎB >3726278a3726284
00065230 ﻎﻎB <3726302,3726305d3726317
00065230 ﻎﻎBB >3726283a3726293
00065230 ﻎﻎBB <3726307,3726310d3726318
00065230 ﻎﻎD >3726288a3726302
00065230 ﻎﻎD <3726312,3726315d3726319
00065230 ﻎﻎDD >3726293a3726311
00065230 ﻎﻎDD <3726317,3726320d3726320
00065231 BﻏB <2074669,2074672d2074668
00065231 BﻏB >2074674a2074672
00065231 DﻏD <3674645,3674648d3674644
00065231 DﻏD >3674650a3674648
00065231 ﻏﻏ >3726274a3726277
00065231 ﻏﻏ <3726297,3726300d3726316
00065231 ﻏﻏB >3726279a3726286
00065231 ﻏﻏB <3726302,3726305d3726317
00065231 ﻏﻏBB >3726284a3726295
00065231 ﻏﻏBB <3726307,3726310d3726318
00065231 ﻏﻏD >3726289a3726304
00065231 ﻏﻏD <3726312,3726315d3726319
00065231 ﻏﻏDD >3726294a3726313
00065231 ﻏﻏDD <3726317,3726320d3726320
00065232 BﻐB <2074669,2074672d2074668
00065232 BﻐB >2074675a2074674
00065232 DﻐD <3674645,3674648d3674644
00065232 DﻐD >3674651a3674650
00065232 ﻐﻐ >3726275a3726279
00065232 ﻐﻐ <3726297,3726300d3726316
00065232 ﻐﻐB >3726280a3726288
00065232 ﻐﻐB <3726302,3726305d3726317
00065232 ﻐﻐBB >3726285a3726297
00065232 ﻐﻐBB <3726307,3726310d3726318
00065232 ﻐﻐD >3726290a3726306
00065232 ﻐﻐD <3726312,3726315d3726319
00065232 ﻐﻐDD >3726295a3726315
00065232 ﻐﻐDD <3726317,3726320d3726320
00065233 ﻑﻑ >3726322a3726323
00065233 ﻑﻑ <3726347,3726350d3726366
00065233 ﻑﻑB >3726327a3726332
00065233 ﻑﻑB <3726352,3726355d3726367
00065233 ﻑﻑBB >3726332a3726341
00065233 ﻑﻑBB <3726357,3726360d3726368
00065233 ﻑﻑD >3726337a3726350
00065233 ﻑﻑD <3726362,3726365d3726369
00065233 ﻑﻑDD >3726342a3726359
00065233 ﻑﻑDD <3726367,3726370d3726370
00065234 BﻒB <2074679,2074682d2074678
00065234 BﻒB >2074683a2074680
00065234 DﻒD <3674655,3674658d3674654
00065234 DﻒD >3674659a3674656
00065234 ﻒﻒ >3726323a3726325
00065234 ﻒﻒ <3726347,3726350d3726366
00065234 ﻒﻒB >3726328a3726334
00065234 ﻒﻒB <3726352,3726355d3726367
00065234 ﻒﻒBB >3726333a3726343
00065234 ﻒﻒBB <3726357,3726360d3726368
00065234 ﻒﻒD >3726338a3726352
00065234 ﻒﻒD <3726362,3726365d3726369
00065234 ﻒﻒDD >3726343a3726361
00065234 ﻒﻒDD <3726367,3726370d3726370
00065235 BﻓB <2074679,2074682d2074678
00065235 BﻓB >2074684a2074682
00065235 DﻓD <3674655,3674658d3674654
00065235 DﻓD >3674660a3674658
00065235 ﻓﻓ >3726324a3726327
00065235 ﻓﻓ <3726347,3726350d3726366
00065235 ﻓﻓB >3726329a3726336
00065235 ﻓﻓB <3726352,3726355d3726367
00065235 ﻓﻓBB >3726334a3726345
00065235 ﻓﻓBB <3726357,3726360d3726368
00065235 ﻓﻓD >3726339a3726354
00065235 ﻓﻓD <3726362,3726365d3726369
00065235 ﻓﻓDD >3726344a3726363
00065235 ﻓﻓDD <3726367,3726370d3726370
00065236 BﻔB <2074679,2074682d2074678
00065236 BﻔB >2074685a2074684
00065236 DﻔD <3674655,3674658d3674654
00065236 DﻔD >3674661a3674660
00065236 ﻔﻔ >3726325a3726329
00065236 ﻔﻔ <3726347,3726350d3726366
00065236 ﻔﻔB >3726330a3726338
00065236 ﻔﻔB <3726352,3726355d3726367
00065236 ﻔﻔBB >3726335a3726347
00065236 ﻔﻔBB <3726357,3726360d3726368
00065236 ﻔﻔD >3726340a3726356
00065236 ﻔﻔD <3726362,3726365d3726369
00065236 ﻔﻔDD >3726345a3726365
00065236 ﻔﻔDD <3726367,3726370d3726370
00065237 ﻕﻕ >3726372a3726373
00065237 ﻕﻕ <3726397,3726400d3726416
00065237 ﻕﻕB >3726377a3726382
00065237 ﻕﻕB <3726402,3726405d3726417
00065237 ﻕﻕBB >3726382a3726391
00065237 ﻕﻕBB <3726407,3726410d3726418
00065237 ﻕﻕD >3726387a3726400
00065237 ﻕﻕD <3726412,3726415d3726419
00065237 ﻕﻕDD >3726392a3726409
00065237 ﻕﻕDD <3726417,3726420d3726420
00065238 BﻖB <2074689,2074692d2074688
00065238 BﻖB >2074693a2074690
00065238 DﻖD <3674665,3674668d3674664
00065238 DﻖD >3674669a3674666
00065238 ﻖﻖ >3726373a3726375
00065238 ﻖﻖ <3726397,3726400d3726416
00065238 ﻖﻖB >3726378a3726384
00065238 ﻖﻖB <3726402,3726405d3726417
00065238 ﻖﻖBB >3726383a3726393
00065238 ﻖﻖBB <3726407,3726410d3726418
00065238 ﻖﻖD >3726388a3726402
00065238 ﻖﻖD <3726412,3726415d3726419
00065238 ﻖﻖDD >3726393a3726411
00065238 ﻖﻖDD <3726417,3726420d3726420
00065239 BﻗB <2074689,2074692d2074688
00065239 BﻗB >2074694a2074692
00065239 DﻗD <3674665,3674668d3674664
00065239 DﻗD >3674670a3674668
00065239 ﻗﻗ >3726374a3726377
00065239 ﻗﻗ <3726397,3726400d3726416
00065239 ﻗﻗB >3726379a3726386
00065239 ﻗﻗB <3726402,3726405d3726417
00065239 ﻗﻗBB >3726384a3726395
00065239 ﻗﻗBB <3726407,3726410d3726418
00065239 ﻗﻗD >3726389a3726404
00065239 ﻗﻗD <3726412,3726415d3726419
00065239 ﻗﻗDD >3726394a3726413
00065239 ﻗﻗDD <3726417,3726420d3726420
00065240 BﻘB <2074689,2074692d2074688
00065240 BﻘB >2074695a2074694
00065240 DﻘD <3674665,3674668d3674664
00065240 DﻘD >3674671a3674670
00065240 ﻘﻘ >3726375a3726379
00065240 ﻘﻘ <3726397,3726400d3726416
00065240 ﻘﻘB >3726380a3726388
00065240 ﻘﻘB <3726402,3726405d3726417
00065240 ﻘﻘBB >3726385a3726397
00065240 ﻘﻘBB <3726407,3726410d3726418
00065240 ﻘﻘD >3726390a3726406
00065240 ﻘﻘD <3726412,3726415d3726419
00065240 ﻘﻘDD >3726395a3726415
00065240 ﻘﻘDD <3726417,3726420d3726420
00065241 ﻙﻙ >3726422a3726423
00065241 ﻙﻙ <3726447,3726450d3726466
00065241 ﻙﻙB >3726427a3726432
00065241 ﻙﻙB <3726452,3726455d3726467
00065241 ﻙﻙBB >3726432a3726441
00065241 ﻙﻙBB <3726457,3726460d3726468
00065241 ﻙﻙD >3726437a3726450
00065241 ﻙﻙD <3726462,3726465d3726469
00065241 ﻙﻙDD >3726442a3726459
00065241 ﻙﻙDD <3726467,3726470d3726470
00065242 BﻚB <2074699,2074702d2074698
00065242 BﻚB >2074703a2074700
00065242 DﻚD <3674675,3674678d3674674
00065242 DﻚD >3674679a3674676
00065242 ﻚﻚ >3726423a3726425
00065242 ﻚﻚ <3726447,3726450d3726466
00065242 ﻚﻚB >3726428a3726434
00065242 ﻚﻚB <3726452,3726455d3726467
00065242 ﻚﻚBB >3726433a3726443
00065242 ﻚﻚBB <3726457,3726460d3726468
00065242 ﻚﻚD >3726438a3726452
00065242 ﻚﻚD <3726462,3726465d3726469
00065242 ﻚﻚDD >3726443a3726461
00065242 ﻚﻚDD <3726467,3726470d3726470
00065243 BﻛB <2074699,2074702d2074698
00065243 BﻛB >2074704a2074702
00065243 DﻛD <3674675,3674678d3674674
00065243 DﻛD >3674680a3674678
00065243 ﻛﻛ >3726424a3726427
00065243 ﻛﻛ <3726447,3726450d3726466
00065243 ﻛﻛB >3726429a3726436
00065243 ﻛﻛB <3726452,3726455d3726467
00065243 ﻛﻛBB >3726434a3726445
00065243 ﻛﻛBB <3726457,3726460d3726468
00065243 ﻛﻛD >3726439a3726454
00065243 ﻛﻛD <3726462,3726465d3726469
00065243 ﻛﻛDD >3726444a3726463
00065243 ﻛﻛDD <3726467,3726470d3726470
00065244 BﻜB <2074699,2074702d2074698
00065244 BﻜB >2074705a2074704
00065244 DﻜD <3674675,3674678d3674674
00065244 DﻜD >3674681a3674680
00065244 ﻜﻜ >3726425a3726429
00065244 ﻜﻜ <3726447,3726450d3726466
00065244 ﻜﻜB >3726430a3726438
00065244 ﻜﻜB <3726452,3726455d3726467
00065244 ﻜﻜBB >3726435a3726447
00065244 ﻜﻜBB <3726457,3726460d3726468
00065244 ﻜﻜD >3726440a3726456
00065244 ﻜﻜD <3726462,3726465d3726469
00065244 ﻜﻜDD >3726445a3726465
00065244 ﻜﻜDD <3726467,3726470d3726470
00065245 BﻝﻝB >2074728a2074729
00065245 BﻝﻝB <2074749,2074752d2074752
00065245 DﻝﻝD >3674704a3674705
00065245 DﻝﻝD <3674725,3674728d3674728
00065245 ﻝﻝ >3726572a3726573
00065245 ﻝﻝ <3726677,3726680d3726696
00065245 ﻝﻝB >3726577a3726582
00065245 ﻝﻝB <3726682,3726685d3726697
00065245 ﻝﻝBB >3726582a3726591
00065245 ﻝﻝBB <3726687,3726690d3726698
00065245 ﻝﻝD >3726587a3726600
00065245 ﻝﻝD <3726692,3726695d3726699
00065245 ﻝﻝDD >3726592a3726609
00065245 ﻝﻝDD <3726697,3726700d3726700
00065246 BﻞﻞB >2074729a2074731
00065246 BﻞﻞB <2074749,2074752d2074752
00065246 DﻞﻞD >3674705a3674707
00065246 DﻞﻞD <3674725,3674728d3674728
00065246 ﻞﻞ >3726573a3726575
00065246 ﻞﻞ <3726677,3726680d3726696
00065246 ﻞﻞB >3726578a3726584
00065246 ﻞﻞB <3726682,3726685d3726697
00065246 ﻞﻞBB >3726583a3726593
00065246 ﻞﻞBB <3726687,3726690d3726698
00065246 ﻞﻞD >3726588a3726602
00065246 ﻞﻞD <3726692,3726695d3726699
00065246 ﻞﻞDD >3726593a3726611
00065246 ﻞﻞDD <3726697,3726700d3726700
00065247 BﻟﻟB >2074730a2074733
00065247 BﻟﻟB <2074749,2074752d2074752
00065247 DﻟﻟD >3674706a3674709
00065247 DﻟﻟD <3674725,3674728d3674728
00065247 ﻟﻟ >3726574a3726577
00065247 ﻟﻟ <3726677,3726680d3726696
00065247 ﻟﻟB >3726579a3726586
00065247 ﻟﻟB <3726682,3726685d3726697
00065247 ﻟﻟBB >3726584a3726595
00065247 ﻟﻟBB <3726687,3726690d3726698
00065247 ﻟﻟD >3726589a3726604
00065247 ﻟﻟD <3726692,3726695d3726699
00065247 ﻟﻟDD >3726594a3726613
00065247 ﻟﻟDD <3726697,3726700d3726700
00065248 BﻠﻠB >2074731a2074735
00065248 BﻠﻠB <2074749,2074752d2074752
00065248 DﻠﻠD >3674707a3674711
00065248 DﻠﻠD <3674725,3674728d3674728
00065248 ﻠﻠ >3726575a3726579
00065248 ﻠﻠ <3726677,3726680d3726696
00065248 ﻠﻠB >3726580a3726588
00065248 ﻠﻠB <3726682,3726685d3726697
00065248 ﻠﻠBB >3726585a3726597
00065248 ﻠﻠBB <3726687,3726690d3726698
00065248 ﻠﻠD >3726590a3726606
00065248 ﻠﻠD <3726692,3726695d3726699
00065248 ﻠﻠDD >3726595a3726615
00065248 ﻠﻠDD <3726697,3726700d3726700
00065249 ﻡﻡ >3726702a3726703
00065249 ﻡﻡ <3726727,3726730d3726746
00065249 ﻡﻡB >3726707a3726712
00065249 ﻡﻡB <3726732,3726735d3726747
00065249 ﻡﻡBB >3726712a3726721
00065249 ﻡﻡBB <3726737,3726740d3726748
00065249 ﻡﻡD >3726717a3726730
00065249 ﻡﻡD <3726742,3726745d3726749
00065249 ﻡﻡDD >3726722a3726739
00065249 ﻡﻡDD <3726747,3726750d3726750
