
# CodePoint UnicodeBlock PatternID String PositionChange
00feee FE70 S-201 ﻮO -21349493,23+21349493,23
00feee FE70 S-202 ﻮ3 -21349437,26+21349437,26
00feee FE70 S-300 ﻮBB -21349467,23+21349467,23
00feee FE70 S-301 ﻮOO -21349493,23+21349493,23
00feee FE70 S-302 ﻮ33 -21349437,26+21349437,26
00feee FE70 S-310 BﻮB -18225532,58+18225532,58
00feee FE70 S-311 OﻮO -21232765,58+21232765,58
00feee FE70 S-312 3ﻮ3 -14382319,58+14382319,58
00fef0 FE70 S-200 ﻰB -21349903,31+21349903,31
00fef0 FE70 S-201 ﻰO -21349939,31+21349939,31
00fef0 FE70 S-202 ﻰ3 -21349861,36+21349861,36
00fef0 FE70 S-300 ﻰBB -21349903,31+21349903,31
00fef0 FE70 S-301 ﻰOO -21349939,31+21349939,31
00fef0 FE70 S-302 ﻰ33 -21349861,36+21349861,36
00fef0 FE70 S-310 BﻰB -18225532,58+18225532,58
00fef0 FE70 S-311 OﻰO -21232765,58+21232765,58
00fef0 FE70 S-312 3ﻰ3 -14382319,58+14382319,58
00fef1 FE70 S-320 BBﻱ -18110633,6+18110633,11:-18110641,11+18110646,6
00fef1 FE70 S-410 BﻱﻱB -18225532,58+18225532,58
00fef1 FE70 S-411 OﻱﻱO -21232765,58+21232765,58
00fef1 FE70 S-412 3ﻱﻱ3 -14382319,58+14382319,58
00fef2 FE70 S-200 ﻲB -21349903,31+21349903,31
00fef2 FE70 S-201 ﻲO -21349939,31+21349939,31
00fef2 FE70 S-202 ﻲ3 -21349861,36+21349861,36
00fef2 FE70 S-300 ﻲBB -21349903,31+21349903,31
00fef2 FE70 S-301 ﻲOO -21349939,31+21349939,31
00fef2 FE70 S-302 ﻲ33 -21349861,36+21349861,36
00fef2 FE70 S-320 BBﻲ -18110633,6+18110633,11:-18110641,11+18110646,6
00fef2 FE70 S-410 BﻲﻲB -18225532,58+18225532,58
00fef2 FE70 S-411 OﻲﻲO -21232765,58+21232765,58
00fef2 FE70 S-412 3ﻲﻲ3 -14382319,58+14382319,58
00fef3 FE70 S-200 ﻳB -21349903,31+21349903,31
00fef3 FE70 S-201 ﻳO -21349939,31+21349939,31
00fef3 FE70 S-202 ﻳ3 -21349861,36+21349861,36
00fef3 FE70 S-300 ﻳBB -21349903,31+21349903,31
00fef3 FE70 S-301 ﻳOO -21349939,31+21349939,31
00fef3 FE70 S-302 ﻳ33 -21349861,36+21349861,36
00fef3 FE70 S-320 BBﻳ -18110633,6+18110633,11:-18110641,11+18110646,6
00fef3 FE70 S-410 BﻳﻳB -18225532,58+18225532,58
00fef3 FE70 S-411 OﻳﻳO -21232765,58+21232765,58
00fef3 FE70 S-412 3ﻳﻳ3 -14382319,58+14382319,58
00fef4 FE70 S-200 ﻴB -21349903,31+21349903,31
00fef4 FE70 S-201 ﻴO -21349939,31+21349939,31
00fef4 FE70 S-202 ﻴ3 -21349861,36+21349861,36
00fef4 FE70 S-300 ﻴBB -21349903,31+21349903,31
00fef4 FE70 S-301 ﻴOO -21349939,31+21349939,31
00fef4 FE70 S-302 ﻴ33 -21349861,36+21349861,36
00fef4 FE70 S-320 BBﻴ -18110633,6+18110633,11:-18110641,11+18110646,6
00fef4 FE70 S-410 BﻴﻴB -18225532,58+18225532,58
00fef4 FE70 S-411 OﻴﻴO -21232765,58+21232765,58
00fef4 FE70 S-412 3ﻴﻴ3 -14382319,58+14382319,58
00fef5 FE70 S-320 BBﻵ -18110446,24+18110446,24
00fef6 FE70 S-200 ﻶB -21347756,36+21347756,36
00fef6 FE70 S-201 ﻶO -21347796,36+21347796,36
00fef6 FE70 S-202 ﻶ3 -21347708,43+21347708,43
00fef6 FE70 S-300 ﻶBB -21347756,36+21347756,36
00fef6 FE70 S-301 ﻶOO -21347796,36+21347796,36
00fef6 FE70 S-302 ﻶ33 -21347708,43+21347708,43
00fef6 FE70 S-310 BﻶB -18225426,20+18225426,20
00fef6 FE70 S-311 OﻶO -21232659,20+21232659,20
00fef6 FE70 S-312 3ﻶ3 -14382213,20+14382213,20
00fef6 FE70 S-320 BBﻶ -18110446,24+18110446,24
00fef7 FE70 S-320 BBﻷ -18110446,24+18110446,24
00fef8 FE70 S-200 ﻸB -21347756,36+21347756,36
00fef8 FE70 S-201 ﻸO -21347796,36+21347796,36
00fef8 FE70 S-202 ﻸ3 -21347708,43+21347708,43
00fef8 FE70 S-300 ﻸBB -21347756,36+21347756,36
00fef8 FE70 S-301 ﻸOO -21347796,36+21347796,36
00fef8 FE70 S-302 ﻸ33 -21347708,43+21347708,43
00fef8 FE70 S-310 BﻸB -18225426,20+18225426,20
00fef8 FE70 S-311 OﻸO -21232659,20+21232659,20
00fef8 FE70 S-312 3ﻸ3 -14382213,20+14382213,20
00fef8 FE70 S-320 BBﻸ -18110446,24+18110446,24
00fef9 FE70 S-320 BBﻹ -18110446,24+18110446,24
00fefa FE70 S-200 ﻺB -21347756,36+21347756,36
00fefa FE70 S-201 ﻺO -21347796,36+21347796,36
00fefa FE70 S-202 ﻺ3 -21347708,43+21347708,43
00fefa FE70 S-300 ﻺBB -21347756,36+21347756,36
00fefa FE70 S-301 ﻺOO -21347796,36+21347796,36
00fefa FE70 S-302 ﻺ33 -21347708,43+21347708,43
00fefa FE70 S-310 BﻺB -18225426,20+18225426,20
00fefa FE70 S-311 OﻺO -21232659,20+21232659,20
00fefa FE70 S-312 3ﻺ3 -14382213,20+14382213,20
00fefa FE70 S-320 BBﻺ -18110446,24+18110446,24
00fefc FE70 S-200 ﻼB -21347756,36+21347756,36
00fefc FE70 S-201 ﻼO -21347796,36+21347796,36
00fefc FE70 S-202 ﻼ3 -21347708,43+21347708,43
00fefc FE70 S-300 ﻼBB -21347756,36+21347756,36
00fefc FE70 S-301 ﻼOO -21347796,36+21347796,36
00fefc FE70 S-302 ﻼ33 -21347708,43+21347708,43
00fefc FE70 S-310 BﻼB -18225426,20+18225426,20
00fefc FE70 S-311 OﻼO -21232659,20+21232659,20
00fefc FE70 S-312 3ﻼ3 -14382213,20+14382213,20
