CodePoint String PositionChange
00000f32 1B-༲B <521913,521952c521771,521772
00000f32 1B༲B <521913,521952c521771,521772
00000f32 ༲ <3415,3454d3416
00000f32 ༲༲ <3415,3454d3416
00000f32 ༲༲B >1083407a1083378,1083379
00000f32 ༲B >1083455a1083434,1083435
00000f32 ༲༲B <1087551,1087590d1087534
00000f32 ༲B <1087551,1087590d1087534
00000f32 ༲༲BB >1083419a1083392,1083393
00000f32 ༲BB >1083467a1083448,1083449
00000f32 B༲༲B >1602259a1602068,1602069
00000f32 B༲B >1602271a1602082,1602083
00000f32 ༲༲BB <1609165,1609244d1608972
00000f32 ༲BB <1609165,1609244d1608972
00000f32 B༲༲B <1609165,1609244d1608972
00000f32 B༲B <1609165,1609244d1608972
00000f32 ༲༲D >1083431a1083406,1083407
00000f32 ༲D >1083479a1083462,1083463
00000f32 ༲༲D <2687792,2687831d2687347
00000f32 ༲D <2687792,2687831d2687347
00000f32 ༲༲DD >1083443a1083420,1083421
00000f32 ༲DD >1083491a1083476,1083477
00000f32 D༲༲D >3202504a3201885,3201886
00000f32 D༲D >3202516a3201899,3201900
00000f32 ༲༲DD <3209518,3209597d3208897
00000f32 ༲DD <3209518,3209597d3208897
00000f32 D༲༲D <3209518,3209597d3208897
00000f32 D༲D <3209518,3209597d3208897
00000f33 ༳ >149a152,153
00000f33 ༳༳ >19a20,21
00000f33 1B-༳B >518150a517971,517974
00000f33 1B༳B >518150a517971,517974
00000f33 1B-༳B <521913,521952c521771,521772
00000f33 1B༳B <521913,521952c521771,521772
00000f33 ༳ <3415,3454d3416
00000f33 ༳༳ <3415,3454d3416
00000f33 ༳༳B <1087551,1087590d1087534
00000f33 ༳B <1087551,1087590d1087534
00000f33 ༳༳B >517877a517668,517669
00000f33 ༳B >517957a517756,517757
00000f33 B༳༳B >1602019a1601792,1601793
00000f33 B༳B >1602039a1601814,1601815
00000f33 ༳༳BB <1609165,1609244d1608972
00000f33 ༳BB <1609165,1609244d1608972
00000f33 B༳༳B <1609165,1609244d1608972
00000f33 B༳B <1609165,1609244d1608972
00000f33 ༳༳BB >517897a517690,517691
00000f33 ༳BB >517977a517778,517779
00000f33 ༳༳D <2687792,2687831d2687347
00000f33 ༳D <2687792,2687831d2687347
00000f33 ༳༳D >517917a517712,517713
00000f33 ༳D >517997a517800,517801
00000f33 D༳༳D >3202264a3201609,3201610
00000f33 D༳D >3202284a3201631,3201632
00000f33 ༳༳DD <3209518,3209597d3208897
00000f33 ༳DD <3209518,3209597d3208897
00000f33 D༳༳D <3209518,3209597d3208897
00000f33 D༳D <3209518,3209597d3208897
00000f33 ༳༳DD >517937a517734,517735
00000f33 ༳DD >518017a517822,517823
00000f40 1B-ཀB >1038702a1038351,1038524
00000f40 1BཀB >1038702a1038351,1038524
00000f40 1B-ཀB <521977,521982d521796
00000f40 1BཀB <521977,521982d521796
00000f40 ཀ <3479,3484d3440
00000f40 ཀཀ <3479,3484d3440
00000f40 ཀ >4295830a4294961,4295830
00000f40 ཀཀ >4295830a4294961,4295830
00000f40 ཀཀB <1087615,1087620d1087558
00000f40 ཀB <1087615,1087620d1087558
00000f40 ཀཀB >4295830a4294961,4295830
00000f40 ཀB >4295830a4294961,4295830
00000f40 ཀཀBB <1609293,1609304d1609020
00000f40 ཀBB <1609293,1609304d1609020
00000f40 BཀཀB <1609293,1609304d1609020
00000f40 BཀB <1609293,1609304d1609020
00000f40 BཀཀB >2640484a2639869,2640042
00000f40 BཀB >2640484a2639869,2640042
00000f40 ཀཀBB >4295830a4294961,4295830
00000f40 ཀBB >4295830a4294961,4295830
00000f40 ཀཀD <2687856,2687861d2687371
00000f40 ཀD <2687856,2687861d2687371
00000f40 ཀཀD >4295830a4294961,4295830
00000f40 ཀD >4295830a4294961,4295830
00000f40 ཀཀDD <3209646,3209657d3208945
00000f40 ཀDD <3209646,3209657d3208945
00000f40 DཀཀD <3209646,3209657d3208945
00000f40 DཀD <3209646,3209657d3208945
00000f40 DཀཀD >4240888a4239845,4240018
00000f40 DཀD >4240888a4239845,4240018
00000f40 ཀཀDD >4295830a4294961,4295830
00000f40 ཀDD >4295830a4294961,4295830
00000f41 1B-ཁB >1038702a1038351,1038524
00000f41 1BཁB >1038702a1038351,1038524
00000f41 1B-ཁB <521977,521982d521796
00000f41 1BཁB <521977,521982d521796
00000f41 ཁ <3479,3484d3440
00000f41 ཁཁ <3479,3484d3440
00000f41 ཁ >4295830a4294961,4295830
00000f41 ཁཁ >4295830a4294961,4295830
00000f41 ཁཁB <1087615,1087620d1087558
00000f41 ཁB <1087615,1087620d1087558
00000f41 ཁཁB >4295830a4294961,4295830
00000f41 ཁB >4295830a4294961,4295830
00000f41 ཁཁBB <1609293,1609304d1609020
00000f41 ཁBB <1609293,1609304d1609020
00000f41 BཁཁB <1609293,1609304d1609020
00000f41 BཁB <1609293,1609304d1609020
00000f41 BཁཁB >2640484a2639869,2640042
00000f41 BཁB >2640484a2639869,2640042
00000f41 ཁཁBB >4295830a4294961,4295830
00000f41 ཁBB >4295830a4294961,4295830
00000f41 ཁཁD <2687856,2687861d2687371
00000f41 ཁD <2687856,2687861d2687371
00000f41 ཁཁD >4295830a4294961,4295830
00000f41 ཁD >4295830a4294961,4295830
00000f41 ཁཁDD <3209646,3209657d3208945
00000f41 ཁDD <3209646,3209657d3208945
00000f41 DཁཁD <3209646,3209657d3208945
00000f41 DཁD <3209646,3209657d3208945
00000f41 DཁཁD >4240888a4239845,4240018
00000f41 DཁD >4240888a4239845,4240018
00000f41 ཁཁDD >4295830a4294961,4295830
00000f41 ཁDD >4295830a4294961,4295830
00000f42 1B-གB >1038702a1038351,1038524
00000f42 1BགB >1038702a1038351,1038524
00000f42 1B-གB <521977,521982d521796
00000f42 1BགB <521977,521982d521796
00000f42 ག <3479,3484d3440
00000f42 གག <3479,3484d3440
00000f42 ག >4295830a4294961,4295830
00000f42 གག >4295830a4294961,4295830
00000f42 གགB <1087615,1087620d1087558
00000f42 གB <1087615,1087620d1087558
00000f42 གགB >4295830a4294961,4295830
00000f42 གB >4295830a4294961,4295830
00000f42 གགBB <1609293,1609304d1609020
00000f42 གBB <1609293,1609304d1609020
00000f42 BགགB <1609293,1609304d1609020
00000f42 BགB <1609293,1609304d1609020
00000f42 BགགB >2640484a2639869,2640042
00000f42 BགB >2640484a2639869,2640042
00000f42 གགBB >4295830a4294961,4295830
00000f42 གBB >4295830a4294961,4295830
00000f42 གགD <2687856,2687861d2687371
00000f42 གD <2687856,2687861d2687371
00000f42 གགD >4295830a4294961,4295830
00000f42 གD >4295830a4294961,4295830
00000f42 གགDD <3209646,3209657d3208945
00000f42 གDD <3209646,3209657d3208945
00000f42 DགགD <3209646,3209657d3208945
00000f42 DགD <3209646,3209657d3208945
00000f42 DགགD >4240888a4239845,4240018
00000f42 DགD >4240888a4239845,4240018
00000f42 གགDD >4295830a4294961,4295830
00000f42 གDD >4295830a4294961,4295830
00000f44 1B-ངB >1038702a1038351,1038524
00000f44 1BངB >1038702a1038351,1038524
00000f44 1B-ངB <521985,522000d521798
00000f44 1BངB <521985,522000d521798
00000f44 ང <3487,3502d3442
00000f44 ངང <3487,3502d3442
00000f44 ང >4295830a4294961,4295830
00000f44 ངང >4295830a4294961,4295830
00000f44 ངངB <1087623,1087638d1087560
00000f44 ངB <1087623,1087638d1087560
00000f44 ངངB >4295830a4294961,4295830
00000f44 ངB >4295830a4294961,4295830
00000f44 ངངBB <1609309,1609340d1609024
00000f44 ངBB <1609309,1609340d1609024
00000f44 BངངB <1609309,1609340d1609024
00000f44 BངB <1609309,1609340d1609024
00000f44 BངངB >2640484a2639869,2640042
00000f44 BངB >2640484a2639869,2640042
00000f44 ངངBB >4295830a4294961,4295830
00000f44 ངBB >4295830a4294961,4295830
00000f44 ངངD <2687864,2687879d2687373
00000f44 ངD <2687864,2687879d2687373
00000f44 ངངD >4295830a4294961,4295830
00000f44 ངD >4295830a4294961,4295830
00000f44 ངངDD <3209662,3209693d3208949
00000f44 ངDD <3209662,3209693d3208949
00000f44 DངངD <3209662,3209693d3208949
00000f44 DངD <3209662,3209693d3208949
00000f44 DངངD >4240888a4239845,4240018
00000f44 DངD >4240888a4239845,4240018
00000f44 ངངDD >4295830a4294961,4295830
00000f44 ངDD >4295830a4294961,4295830
00000f45 1B-ཅB >1038702a1038351,1038524
00000f45 1BཅB >1038702a1038351,1038524
00000f45 1B-ཅB <521985,522000d521798
00000f45 1BཅB <521985,522000d521798
00000f45 ཅ <3487,3502d3442
00000f45 ཅཅ <3487,3502d3442
00000f45 ཅ >4295830a4294961,4295830
00000f45 ཅཅ >4295830a4294961,4295830
00000f45 ཅཅB <1087623,1087638d1087560
00000f45 ཅB <1087623,1087638d1087560
00000f45 ཅཅB >4295830a4294961,4295830
00000f45 ཅB >4295830a4294961,4295830
00000f45 ཅཅBB <1609309,1609340d1609024
00000f45 ཅBB <1609309,1609340d1609024
00000f45 BཅཅB <1609309,1609340d1609024
00000f45 BཅB <1609309,1609340d1609024
00000f45 BཅཅB >2640484a2639869,2640042
00000f45 BཅB >2640484a2639869,2640042
00000f45 ཅཅBB >4295830a4294961,4295830
00000f45 ཅBB >4295830a4294961,4295830
00000f45 ཅཅD <2687864,2687879d2687373
00000f45 ཅD <2687864,2687879d2687373
00000f45 ཅཅD >4295830a4294961,4295830
00000f45 ཅD >4295830a4294961,4295830
00000f45 ཅཅDD <3209662,3209693d3208949
00000f45 ཅDD <3209662,3209693d3208949
00000f45 DཅཅD <3209662,3209693d3208949
00000f45 DཅD <3209662,3209693d3208949
00000f45 DཅཅD >4240888a4239845,4240018
00000f45 DཅD >4240888a4239845,4240018
00000f45 ཅཅDD >4295830a4294961,4295830
00000f45 ཅDD >4295830a4294961,4295830
00000f46 1B-ཆB >1038702a1038351,1038524
00000f46 1BཆB >1038702a1038351,1038524
00000f46 1B-ཆB <521985,522000d521798
00000f46 1BཆB <521985,522000d521798
00000f46 ཆ <3487,3502d3442
00000f46 ཆཆ <3487,3502d3442
00000f46 ཆ >4295830a4294961,4295830
00000f46 ཆཆ >4295830a4294961,4295830
00000f46 ཆཆB <1087623,1087638d1087560
00000f46 ཆB <1087623,1087638d1087560
00000f46 ཆཆB >4295830a4294961,4295830
00000f46 ཆB >4295830a4294961,4295830
00000f46 ཆཆBB <1609309,1609340d1609024
00000f46 ཆBB <1609309,1609340d1609024
00000f46 BཆཆB <1609309,1609340d1609024
00000f46 BཆB <1609309,1609340d1609024
00000f46 BཆཆB >2640484a2639869,2640042
00000f46 BཆB >2640484a2639869,2640042
00000f46 ཆཆBB >4295830a4294961,4295830
00000f46 ཆBB >4295830a4294961,4295830
00000f46 ཆཆD <2687864,2687879d2687373
00000f46 ཆD <2687864,2687879d2687373
00000f46 ཆཆD >4295830a4294961,4295830
00000f46 ཆD >4295830a4294961,4295830
00000f46 ཆཆDD <3209662,3209693d3208949
00000f46 ཆDD <3209662,3209693d3208949
00000f46 DཆཆD <3209662,3209693d3208949
00000f46 DཆD <3209662,3209693d3208949
00000f46 DཆཆD >4240888a4239845,4240018
00000f46 DཆD >4240888a4239845,4240018
00000f46 ཆཆDD >4295830a4294961,4295830
00000f46 ཆDD >4295830a4294961,4295830
00000f47 1B-ཇB >1038702a1038351,1038524
00000f47 1BཇB >1038702a1038351,1038524
00000f47 1B-ཇB <521985,522000d521798
00000f47 1BཇB <521985,522000d521798
00000f47 ཇ <3487,3502d3442
00000f47 ཇཇ <3487,3502d3442
00000f47 ཇ >4295830a4294961,4295830
00000f47 ཇཇ >4295830a4294961,4295830
00000f47 ཇཇB <1087623,1087638d1087560
00000f47 ཇB <1087623,1087638d1087560
00000f47 ཇཇB >4295830a4294961,4295830
00000f47 ཇB >4295830a4294961,4295830
00000f47 ཇཇBB <1609309,1609340d1609024
00000f47 ཇBB <1609309,1609340d1609024
00000f47 BཇཇB <1609309,1609340d1609024
00000f47 BཇB <1609309,1609340d1609024
00000f47 BཇཇB >2640484a2639869,2640042
00000f47 BཇB >2640484a2639869,2640042
00000f47 ཇཇBB >4295830a4294961,4295830
00000f47 ཇBB >4295830a4294961,4295830
00000f47 ཇཇD <2687864,2687879d2687373
00000f47 ཇD <2687864,2687879d2687373
00000f47 ཇཇD >4295830a4294961,4295830
00000f47 ཇD >4295830a4294961,4295830
00000f47 ཇཇDD <3209662,3209693d3208949
00000f47 ཇDD <3209662,3209693d3208949
00000f47 DཇཇD <3209662,3209693d3208949
00000f47 DཇD <3209662,3209693d3208949
00000f47 DཇཇD >4240888a4239845,4240018
00000f47 DཇD >4240888a4239845,4240018
00000f47 ཇཇDD >4295830a4294961,4295830
00000f47 ཇDD >4295830a4294961,4295830
00000f49 1B-ཉB >1038702a1038351,1038524
00000f49 1BཉB >1038702a1038351,1038524
00000f49 1B-ཉB <521985,522000d521798
00000f49 1BཉB <521985,522000d521798
00000f49 ཉ <3487,3502d3442
00000f49 ཉཉ <3487,3502d3442
00000f49 ཉ >4295830a4294961,4295830
00000f49 ཉཉ >4295830a4294961,4295830
00000f49 ཉཉB <1087623,1087638d1087560
00000f49 ཉB <1087623,1087638d1087560
00000f49 ཉཉB >4295830a4294961,4295830
00000f49 ཉB >4295830a4294961,4295830
00000f49 ཉཉBB <1609309,1609340d1609024
00000f49 ཉBB <1609309,1609340d1609024
00000f49 BཉཉB <1609309,1609340d1609024
00000f49 BཉB <1609309,1609340d1609024
00000f49 BཉཉB >2640484a2639869,2640042
00000f49 BཉB >2640484a2639869,2640042
00000f49 ཉཉBB >4295830a4294961,4295830
00000f49 ཉBB >4295830a4294961,4295830
00000f49 ཉཉD <2687864,2687879d2687373
00000f49 ཉD <2687864,2687879d2687373
00000f49 ཉཉD >4295830a4294961,4295830
00000f49 ཉD >4295830a4294961,4295830
00000f49 ཉཉDD <3209662,3209693d3208949
00000f49 ཉDD <3209662,3209693d3208949
00000f49 DཉཉD <3209662,3209693d3208949
00000f49 DཉD <3209662,3209693d3208949
00000f49 DཉཉD >4240888a4239845,4240018
00000f49 DཉD >4240888a4239845,4240018
00000f49 ཉཉDD >4295830a4294961,4295830
00000f49 ཉDD >4295830a4294961,4295830
00000f4a 1B-ཊB >1038702a1038351,1038524
00000f4a 1BཊB >1038702a1038351,1038524
00000f4a 1B-ཊB <521985,522000d521798
00000f4a 1BཊB <521985,522000d521798
00000f4a ཊ <3487,3502d3442
00000f4a ཊཊ <3487,3502d3442
00000f4a ཊ >4295830a4294961,4295830
00000f4a ཊཊ >4295830a4294961,4295830
00000f4a ཊཊB <1087623,1087638d1087560
00000f4a ཊB <1087623,1087638d1087560
00000f4a ཊཊB >4295830a4294961,4295830
00000f4a ཊB >4295830a4294961,4295830
00000f4a ཊཊBB <1609309,1609340d1609024
00000f4a ཊBB <1609309,1609340d1609024
00000f4a BཊཊB <1609309,1609340d1609024
00000f4a BཊB <1609309,1609340d1609024
00000f4a BཊཊB >2640484a2639869,2640042
00000f4a BཊB >2640484a2639869,2640042
00000f4a ཊཊBB >4295830a4294961,4295830
00000f4a ཊBB >4295830a4294961,4295830
00000f4a ཊཊD <2687864,2687879d2687373
00000f4a ཊD <2687864,2687879d2687373
00000f4a ཊཊD >4295830a4294961,4295830
00000f4a ཊD >4295830a4294961,4295830
00000f4a ཊཊDD <3209662,3209693d3208949
00000f4a ཊDD <3209662,3209693d3208949
00000f4a DཊཊD <3209662,3209693d3208949
00000f4a DཊD <3209662,3209693d3208949
00000f4a DཊཊD >4240888a4239845,4240018
00000f4a DཊD >4240888a4239845,4240018
00000f4a ཊཊDD >4295830a4294961,4295830
00000f4a ཊDD >4295830a4294961,4295830
00000f4b 1B-ཋB >1038702a1038351,1038524
00000f4b 1BཋB >1038702a1038351,1038524
00000f4b 1B-ཋB <521985,522000d521798
00000f4b 1BཋB <521985,522000d521798
00000f4b ཋ <3487,3502d3442
00000f4b ཋཋ <3487,3502d3442
00000f4b ཋ >4295830a4294961,4295830
00000f4b ཋཋ >4295830a4294961,4295830
00000f4b ཋཋB <1087623,1087638d1087560
00000f4b ཋB <1087623,1087638d1087560
00000f4b ཋཋB >4295830a4294961,4295830
00000f4b ཋB >4295830a4294961,4295830
00000f4b ཋཋBB <1609309,1609340d1609024
00000f4b ཋBB <1609309,1609340d1609024
00000f4b BཋཋB <1609309,1609340d1609024
00000f4b BཋB <1609309,1609340d1609024
00000f4b BཋཋB >2640484a2639869,2640042
00000f4b BཋB >2640484a2639869,2640042
00000f4b ཋཋBB >4295830a4294961,4295830
00000f4b ཋBB >4295830a4294961,4295830
00000f4b ཋཋD <2687864,2687879d2687373
00000f4b ཋD <2687864,2687879d2687373
00000f4b ཋཋD >4295830a4294961,4295830
00000f4b ཋD >4295830a4294961,4295830
00000f4b ཋཋDD <3209662,3209693d3208949
00000f4b ཋDD <3209662,3209693d3208949
00000f4b DཋཋD <3209662,3209693d3208949
00000f4b DཋD <3209662,3209693d3208949
00000f4b DཋཋD >4240888a4239845,4240018
00000f4b DཋD >4240888a4239845,4240018
00000f4b ཋཋDD >4295830a4294961,4295830
00000f4b ཋDD >4295830a4294961,4295830
00000f4c 1B-ཌB >1038702a1038351,1038524
00000f4c 1BཌB >1038702a1038351,1038524
00000f4c 1B-ཌB <521985,522000d521798
00000f4c 1BཌB <521985,522000d521798
00000f4c ཌ <3487,3502d3442
00000f4c ཌཌ <3487,3502d3442
00000f4c ཌ >4295830a4294961,4295830
00000f4c ཌཌ >4295830a4294961,4295830
00000f4c ཌཌB <1087623,1087638d1087560
00000f4c ཌB <1087623,1087638d1087560
00000f4c ཌཌB >4295830a4294961,4295830
00000f4c ཌB >4295830a4294961,4295830
00000f4c ཌཌBB <1609309,1609340d1609024
00000f4c ཌBB <1609309,1609340d1609024
00000f4c BཌཌB <1609309,1609340d1609024
00000f4c BཌB <1609309,1609340d1609024
00000f4c BཌཌB >2640484a2639869,2640042
00000f4c BཌB >2640484a2639869,2640042
00000f4c ཌཌBB >4295830a4294961,4295830
00000f4c ཌBB >4295830a4294961,4295830
00000f4c ཌཌD <2687864,2687879d2687373
00000f4c ཌD <2687864,2687879d2687373
00000f4c ཌཌD >4295830a4294961,4295830
00000f4c ཌD >4295830a4294961,4295830
00000f4c ཌཌDD <3209662,3209693d3208949
00000f4c ཌDD <3209662,3209693d3208949
00000f4c DཌཌD <3209662,3209693d3208949
00000f4c DཌD <3209662,3209693d3208949
00000f4c DཌཌD >4240888a4239845,4240018
00000f4c DཌD >4240888a4239845,4240018
00000f4c ཌཌDD >4295830a4294961,4295830
00000f4c ཌDD >4295830a4294961,4295830
00000f4e 1B-ཎB >1038702a1038351,1038524
00000f4e 1BཎB >1038702a1038351,1038524
00000f4e 1B-ཎB <522003,522010d521800
00000f4e 1BཎB <522003,522010d521800
00000f4e ཎ <3505,3512d3444
00000f4e ཎཎ <3505,3512d3444
00000f4e ཎ >4295830a4294961,4295830
00000f4e ཎཎ >4295830a4294961,4295830
00000f4e ཎཎB <1087641,1087648d1087562
00000f4e ཎB <1087641,1087648d1087562
00000f4e ཎཎB >4295830a4294961,4295830
00000f4e ཎB >4295830a4294961,4295830
00000f4e ཎཎBB <1609345,1609360d1609028
00000f4e ཎBB <1609345,1609360d1609028
00000f4e BཎཎB <1609345,1609360d1609028
00000f4e BཎB <1609345,1609360d1609028
00000f4e BཎཎB >2640484a2639869,2640042
00000f4e BཎB >2640484a2639869,2640042
00000f4e ཎཎBB >4295830a4294961,4295830
00000f4e ཎBB >4295830a4294961,4295830
00000f4e ཎཎD <2687882,2687889d2687375
00000f4e ཎD <2687882,2687889d2687375
00000f4e ཎཎD >4295830a4294961,4295830
00000f4e ཎD >4295830a4294961,4295830
00000f4e ཎཎDD <3209698,3209713d3208953
00000f4e ཎDD <3209698,3209713d3208953
00000f4e DཎཎD <3209698,3209713d3208953
00000f4e DཎD <3209698,3209713d3208953
00000f4e DཎཎD >4240888a4239845,4240018
00000f4e DཎD >4240888a4239845,4240018
00000f4e ཎཎDD >4295830a4294961,4295830
00000f4e ཎDD >4295830a4294961,4295830
00000f4f 1B-ཏB >1038702a1038351,1038524
00000f4f 1BཏB >1038702a1038351,1038524
00000f4f 1B-ཏB <522003,522010d521800
00000f4f 1BཏB <522003,522010d521800
00000f4f ཏ <3505,3512d3444
00000f4f ཏཏ <3505,3512d3444
00000f4f ཏ >4295830a4294961,4295830
00000f4f ཏཏ >4295830a4294961,4295830
00000f4f ཏཏB <1087641,1087648d1087562
00000f4f ཏB <1087641,1087648d1087562
00000f4f ཏཏB >4295830a4294961,4295830
00000f4f ཏB >4295830a4294961,4295830
00000f4f ཏཏBB <1609345,1609360d1609028
00000f4f ཏBB <1609345,1609360d1609028
00000f4f BཏཏB <1609345,1609360d1609028
00000f4f BཏB <1609345,1609360d1609028
00000f4f BཏཏB >2640484a2639869,2640042
00000f4f BཏB >2640484a2639869,2640042
00000f4f ཏཏBB >4295830a4294961,4295830
00000f4f ཏBB >4295830a4294961,4295830
00000f4f ཏཏD <2687882,2687889d2687375
00000f4f ཏD <2687882,2687889d2687375
00000f4f ཏཏD >4295830a4294961,4295830
00000f4f ཏD >4295830a4294961,4295830
00000f4f ཏཏDD <3209698,3209713d3208953
00000f4f ཏDD <3209698,3209713d3208953
00000f4f DཏཏD <3209698,3209713d3208953
00000f4f DཏD <3209698,3209713d3208953
00000f4f DཏཏD >4240888a4239845,4240018
00000f4f DཏD >4240888a4239845,4240018
00000f4f ཏཏDD >4295830a4294961,4295830
00000f4f ཏDD >4295830a4294961,4295830
00000f50 1B-ཐB >1038702a1038351,1038524
00000f50 1BཐB >1038702a1038351,1038524
00000f50 1B-ཐB <522003,522010d521800
00000f50 1BཐB <522003,522010d521800
00000f50 ཐ <3505,3512d3444
00000f50 ཐཐ <3505,3512d3444
00000f50 ཐ >4295830a4294961,4295830
00000f50 ཐཐ >4295830a4294961,4295830
00000f50 ཐཐB <1087641,1087648d1087562
00000f50 ཐB <1087641,1087648d1087562
00000f50 ཐཐB >4295830a4294961,4295830
00000f50 ཐB >4295830a4294961,4295830
00000f50 ཐཐBB <1609345,1609360d1609028
00000f50 ཐBB <1609345,1609360d1609028
00000f50 BཐཐB <1609345,1609360d1609028
00000f50 BཐB <1609345,1609360d1609028
00000f50 BཐཐB >2640484a2639869,2640042
00000f50 BཐB >2640484a2639869,2640042
00000f50 ཐཐBB >4295830a4294961,4295830
00000f50 ཐBB >4295830a4294961,4295830
00000f50 ཐཐD <2687882,2687889d2687375
00000f50 ཐD <2687882,2687889d2687375
00000f50 ཐཐD >4295830a4294961,4295830
00000f50 ཐD >4295830a4294961,4295830
00000f50 ཐཐDD <3209698,3209713d3208953
00000f50 ཐDD <3209698,3209713d3208953
00000f50 DཐཐD <3209698,3209713d3208953
00000f50 DཐD <3209698,3209713d3208953
00000f50 DཐཐD >4240888a4239845,4240018
00000f50 DཐD >4240888a4239845,4240018
00000f50 ཐཐDD >4295830a4294961,4295830
00000f50 ཐDD >4295830a4294961,4295830
00000f51 1B-དB >1038702a1038351,1038524
00000f51 1BདB >1038702a1038351,1038524
00000f51 1B-དB <522003,522010d521800
00000f51 1BདB <522003,522010d521800
00000f51 ད <3505,3512d3444
00000f51 དད <3505,3512d3444
00000f51 ད >4295830a4294961,4295830
00000f51 དད >4295830a4294961,4295830
00000f51 དདB <1087641,1087648d1087562
00000f51 དB <1087641,1087648d1087562
00000f51 དདB >4295830a4294961,4295830
00000f51 དB >4295830a4294961,4295830
00000f51 དདBB <1609345,1609360d1609028
00000f51 དBB <1609345,1609360d1609028
00000f51 BདདB <1609345,1609360d1609028
00000f51 BདB <1609345,1609360d1609028
00000f51 BདདB >2640484a2639869,2640042
00000f51 BདB >2640484a2639869,2640042
00000f51 དདBB >4295830a4294961,4295830
00000f51 དBB >4295830a4294961,4295830
00000f51 དདD <2687882,2687889d2687375
00000f51 དD <2687882,2687889d2687375
00000f51 དདD >4295830a4294961,4295830
00000f51 དD >4295830a4294961,4295830
00000f51 དདDD <3209698,3209713d3208953
00000f51 དDD <3209698,3209713d3208953
00000f51 DདདD <3209698,3209713d3208953
00000f51 DདD <3209698,3209713d3208953
00000f51 DདདD >4240888a4239845,4240018
00000f51 DདD >4240888a4239845,4240018
00000f51 དདDD >4295830a4294961,4295830
00000f51 དDD >4295830a4294961,4295830
00000f53 1B-ནB >1038702a1038351,1038524
00000f53 1BནB >1038702a1038351,1038524
00000f53 1B-ནB <522013,522020d521802
00000f53 1BནB <522013,522020d521802
00000f53 ན <3515,3522d3446
00000f53 ནན <3515,3522d3446
00000f53 ན >4295830a4294961,4295830
00000f53 ནན >4295830a4294961,4295830
00000f53 ནནB <1087651,1087658d1087564
00000f53 ནB <1087651,1087658d1087564
00000f53 ནནB >4295830a4294961,4295830
00000f53 ནB >4295830a4294961,4295830
00000f53 ནནBB <1609365,1609380d1609032
00000f53 ནBB <1609365,1609380d1609032
00000f53 BནནB <1609365,1609380d1609032
00000f53 BནB <1609365,1609380d1609032
00000f53 BནནB >2640484a2639869,2640042
00000f53 BནB >2640484a2639869,2640042
00000f53 ནནBB >4295830a4294961,4295830
00000f53 ནBB >4295830a4294961,4295830
00000f53 ནནD <2687892,2687899d2687377
00000f53 ནD <2687892,2687899d2687377
00000f53 ནནD >4295830a4294961,4295830
00000f53 ནD >4295830a4294961,4295830
00000f53 ནནDD <3209718,3209733d3208957
00000f53 ནDD <3209718,3209733d3208957
00000f53 DནནD <3209718,3209733d3208957
00000f53 DནD <3209718,3209733d3208957
00000f53 DནནD >4240888a4239845,4240018
00000f53 DནD >4240888a4239845,4240018
00000f53 ནནDD >4295830a4294961,4295830
00000f53 ནDD >4295830a4294961,4295830
00000f54 1B-པB >1038702a1038351,1038524
00000f54 1BཔB >1038702a1038351,1038524
00000f54 1B-པB <522013,522020d521802
00000f54 1BཔB <522013,522020d521802
00000f54 པ <3515,3522d3446
00000f54 པཔ <3515,3522d3446
00000f54 པ >4295830a4294961,4295830
00000f54 པཔ >4295830a4294961,4295830
00000f54 པཔB <1087651,1087658d1087564
00000f54 པB <1087651,1087658d1087564
00000f54 པཔB >4295830a4294961,4295830
00000f54 པB >4295830a4294961,4295830
00000f54 པཔBB <1609365,1609380d1609032
00000f54 པBB <1609365,1609380d1609032
00000f54 BཔཔB <1609365,1609380d1609032
00000f54 BཔB <1609365,1609380d1609032
00000f54 BཔཔB >2640484a2639869,2640042
00000f54 BཔB >2640484a2639869,2640042
00000f54 པཔBB >4295830a4294961,4295830
00000f54 པBB >4295830a4294961,4295830
00000f54 པཔD <2687892,2687899d2687377
00000f54 པD <2687892,2687899d2687377
00000f54 པཔD >4295830a4294961,4295830
00000f54 པD >4295830a4294961,4295830
00000f54 པཔDD <3209718,3209733d3208957
00000f54 པDD <3209718,3209733d3208957
00000f54 DཔཔD <3209718,3209733d3208957
00000f54 DཔD <3209718,3209733d3208957
00000f54 DཔཔD >4240888a4239845,4240018
00000f54 DཔD >4240888a4239845,4240018
00000f54 པཔDD >4295830a4294961,4295830
00000f54 པDD >4295830a4294961,4295830
00000f55 1B-ཕB >1038702a1038351,1038524
00000f55 1BཕB >1038702a1038351,1038524
00000f55 1B-ཕB <522013,522020d521802
00000f55 1BཕB <522013,522020d521802
00000f55 ཕ <3515,3522d3446
00000f55 ཕཕ <3515,3522d3446
00000f55 ཕ >4295830a4294961,4295830
00000f55 ཕཕ >4295830a4294961,4295830
00000f55 ཕཕB <1087651,1087658d1087564
00000f55 ཕB <1087651,1087658d1087564
00000f55 ཕཕB >4295830a4294961,4295830
00000f55 ཕB >4295830a4294961,4295830
00000f55 ཕཕBB <1609365,1609380d1609032
00000f55 ཕBB <1609365,1609380d1609032
00000f55 BཕཕB <1609365,1609380d1609032
00000f55 BཕB <1609365,1609380d1609032
00000f55 BཕཕB >2640484a2639869,2640042
